Stock,% of Portfolio,RecentActivity,Shares,ReportedPrice*,Value, ,Current Price,+/-Reported Price,52Week Low,52Week High
OLLIES BARGAIN OUTLET HLDGS,0.0018287126931783293,Add 340.06%,50000.0,76.88,3844000.0,,,,,
SCANSOURCE INC,0.0018250861903531218,Add 150.48%,73649.0,52.090008010970955,3836377.0,,,,,
BWX TECHNOLOGIES INC,0.001817668581531052,Add 5.37%,19629.0,194.65000764175454,3820785.0,,,,,
SPROTT FDS TR,0.0018097633477062486,Reduce 56.07%,129106.0,29.465462488188,3804168.0,,,,,
EASTMAN CHEM CO,0.00180349938828089,Reduce 88.11%,56599.0,66.97999964663687,3791001.0,,,,,
TREKOR METALS LTD,0.001802514147909513,Buy 100%,550557.0,6.881994053295117,3788930.0,,,,,
ZYMEWORKS INC,0.0018007658338753218,Reduce 38.54%,144807.0,26.14000013811487,3785255.0,,,,,
LEGATO MERGER CORP IV,0.0017982658637393561,,500000.0,7.56,3780000.0,,,,,
INNOVIVA INC,0.001796196906532636,Reduce 33.18%,166255.0,22.709999699257164,3775651.0,,,,,
GREEN BRICK PARTNERS INC,0.0017893030783232584,Reduce 14.12%,46991.0,80.04000766104147,3761160.0,,,,,
STITCH FIX INC,0.0017863682894043676,Add 197.76%,913623.0,4.110000514435385,3754991.0,,,,,
TEREX CORP NEW,0.001782625232310214,Reduce 72.59%,51763.0,72.38998898827347,3747123.0,,,,,
CERTARA INC,0.0017689308193066155,Add 78.46%,567685.0,6.550000440385073,3718337.0,,,,,
MUZERO ACQUISITION CORP,0.0017657581645327324,Add 8.98%,531261.0,6.9865245143159385,3711668.0,,,,,
FRANKLIN TEMPLETON ETF TR,0.0017646230686727109,Add 169.92%,127465.0,29.10039618718864,3709282.0,,,,,
IBEX LTD,0.0017603695514537443,Add 118.85%,121842.0,30.369995568030728,3700341.0,,,,,
KFORCE INC,0.0017578048818052208,Reduce 41.38%,78750.0,46.92,3694950.0,,,,,
LOVESAC CO,0.00175723257655811,Buy 100%,221315.0,16.689998418543706,3693747.0,,,,,
ORASURE TECHNOLOGIES INC,0.001755095113985152,Reduce 40.16%,827187.0,4.45999997582167,3689254.0,,,,,
HAMILTON INSURANCE GROUP LTD,0.0017550903566680522,Add 433.75%,108699.0,33.939999448017,3689244.0,,,,,
COASTAL FINL CORP WA,0.001753910066295582,Buy 100%,47565.0,77.50999684642069,3686763.0,,,,,
TRIPLE FLAG PRECIOUS METAL,0.0017461475519837738,Add 186.37%,122568.0,29.94620129234384,3670446.0,,,,,
STEVANATO GROUP S P A,0.0017416109743973668,Add 13.13%,202596.0,18.070001382060852,3660910.0,,,,,
PAYSAFE LIMITED,0.001741285573907738,Add 17.81%,489990.0,7.470001428600583,3660226.0,,,,,
FUBOTV INC,0.0017412037480536208,Add 4.47%,397832.0,9.199998994550464,3660054.0,,,,,
RBC BEARINGS INC,0.0017403507610976195,,5680.0,644.0600352112676,3658261.0,,,,,
CARIS LIFE SCIENCES INC,0.001736352711806914,Add 58.07%,204818.0,17.820001171772013,3649857.0,,,,,
APTIV PLC,0.0017289855305461024,Add 88.75%,59211.0,61.37999696002432,3634371.0,,,,,
PAYCOM SOFTWARE INC,0.001727929881881648,Reduce 10.25%,28900.0,125.68,3632152.0,,,,,
ELECTRONIC ARTS INC,0.0017269194277296422,Reduce 84.07%,17704.0,205.03999096249436,3630028.0,,,,,
NEXGEN ENERGY LTD,0.001726810960899766,Reduce 33.31%,386587.0,9.38934832262854,3629800.0,,,,,
DIGITALBRIDGE GROUP INC,0.0017147368901003733,Reduce 2.99%,228417.0,15.779998861730958,3604420.0,,,,,
CBIZ INC,0.0017123220759404946,Reduce 58.17%,112199.0,32.08000071301883,3599344.0,,,,,
TOOTSIE ROLL INDS INC,0.0017113729911790766,Add 203.40%,90957.0,39.54999615202788,3597349.0,,,,,
LANDBRIDGE COMPANY LLC,0.001709256460801358,Buy 100%,45342.0,79.23999823563142,3592900.0,,,,,
INGLES MKTS INC,0.0017086632233590077,Reduce 28.22%,40547.0,88.57999358768836,3591653.0,,,,,
BANC OF CALIFORNIA INC,0.0017063121572482671,"Add 1,423.83%",175561.0,20.429998689914047,3586711.0,,,,,
ANIKA THERAPEUTICS INC,0.0017056485115128396,Add 6.65%,245066.0,14.630001713824031,3585316.0,,,,,
ALEXANDRIA REAL ESTATE EQ IN,0.0016968869606100651,Reduce 69.92%,67491.0,52.84999481412336,3566899.0,,,,,
HERBALIFE LTD,0.0016905178644768,Reduce 18.39%,270229.0,13.149998704802224,3553511.0,,,,,
BANK HAWAII CORP,0.00167835625904277,Add 253.96%,43293.0,81.49000993232163,3527947.0,,,,,
LAKESHORE ACQUISITION III CO,0.0016737573606023552,,337000.0,10.44,3518280.0,,,,,
TRAVELERS COMPANIES INC,0.0016713106724179077,Buy 100%,10642.0,330.119996241308,3513137.0,,,,,
VONTIER CORPORATION,0.001668238872766541,Reduce 48.59%,120920.0,29.0,3506680.0,,,,,
ESAB CORPORATION,0.0016656632612886881,Reduce 84.16%,35499.0,98.62998957717119,3501266.0,,,,,
ARBOR REALTY TRUST INC,0.0016655110271414932,Reduce 1.57%,645931.0,5.41999996903694,3500946.0,,,,,
LEMAITRE VASCULAR INC,0.001664625690429213,Reduce 56.40%,36464.0,95.95998793330408,3499085.0,,,,,
NBT BANCORP INC,0.001661367403947533,Add 352.88%,70736.0,49.36999547613662,3492236.0,,,,,
MACYS INC,0.0016536339092700339,Reduce 60.91%,147600.0,23.55,3475980.0,,,,,
TURTLE BEACH CORP,0.0016503870403493934,Add 46.04%,278647.0,12.449999461684497,3469155.0,,,,,
INTERPARFUMS INC,0.0016489841075366506,Reduce 32.76%,30987.0,111.86000580888759,3466206.0,,,,,
WHITE PEARL ACQUISITION CORP,0.0016445569482435396,,345000.0,10.02,3456900.0,,,,,
VEECO INSTRS INC DEL,0.0016414723038360038,Reduce 89.78%,45520.0,75.8,3450416.0,,,,,
FIRST BUSEY CORP,0.0016383115423548706,Add 47.31%,116738.0,29.500008566190957,3443772.0,,,,,
MOBILEYE GLOBAL INC,0.0016359138545365512,Reduce 35.18%,355241.0,9.67999752280846,3438732.0,,,,,
QUAD / GRAPHICS INC,0.0016324766929319173,Reduce 10.56%,407059.0,8.429999091040857,3431507.0,,,,,
PHOTRONICS INC,0.001631417238413783,Reduce 45.04%,105419.0,32.52999933598308,3429280.0,,,,,
TD SYNNEX CORPORATION,0.001627676559978179,Buy 100%,12798.0,267.33997499609313,3421417.0,,,,,
PEARSON PLC,0.001623557674833138,Reduce 74.09%,214774.0,15.89000065184799,3412759.0,,,,,
COMPASS PATHWAYS PLC,0.0016214682611628884,Add 1.90%,240874.0,14.149999584845188,3408367.0,,,,,
BUMBLE INC,0.0016160430167422315,Add 21.51%,1061551.0,3.1999998115964283,3396963.0,,,,,
PRAXIS PRECISION MEDICINES I,0.0016149997371022367,Add 102.80%,10140.0,334.7899408284024,3394770.0,,,,,
DIME COML BANCSHARES INC,0.0016045921544829175,Buy 100%,82974.0,40.64999879480319,3372893.0,,,,,
CHORD ENERGY CORPORATION,0.0016040959663094043,Add 29.39%,29500.0,114.3,3371850.0,,,,,
THRYV HLDGS INC,0.0016015684037342596,Add 11.72%,854451.0,3.9400000702205276,3366537.0,,,,,
TIPTREE INC,0.001600189257507016,Add 0.90%,187703.0,17.920001278615686,3363638.0,,,,,
PELAGOS INS CAP LTD,0.001598914296524259,Buy 100%,138027.0,24.350003984727625,3360958.0,,,,,
SIMULATIONS PLUS INC,0.0015982991754232496,Reduce 9.73%,183488.0,18.309998474014648,3359665.0,,,,,
SIRIUSXM HOLDINGS INC,0.0015978391428596954,Reduce 69.96%,113700.0,29.54,3358698.0,,,,,
PC CONNECTION INC,0.0015976355296878223,Reduce 24.32%,46010.0,72.99000217344056,3358270.0,,,,,
RHYTHM PHARMACEUTICALS INC,0.001593488576371892,Reduce 7.61%,30168.0,111.02999867409176,3349553.0,,,,,
USANA HEALTH SCIENCES INC,0.0015929529024664502,Reduce 14.06%,156835.0,21.349998405968055,3348427.0,,,,,
UNITED CMNTY BKS BLAIRSVLE G,0.0015896817712286004,Reduce 8.60%,95228.0,35.090005040534294,3341551.0,,,,,
NOBLE CORP PLC,0.001577512078355501,Add 455.63%,88900.0,37.3,3315970.0,,,,,
CONCENTRIX CORP,0.0015735863402847132,Reduce 33.03%,147633.0,22.405004301206368,3307718.0,,,,,
SCRIPPS E W CO OHIO,0.001573568262479734,Reduce 22.25%,1194108.0,2.770000703453959,3307680.0,,,,,
DEXCOM INC,0.0015661092649988952,Add 0.92%,48879.0,67.35000716053929,3292001.0,,,,,
FTAI AVIATION LTD,0.0015644736993799706,Reduce 64.04%,12156.0,270.53002632444884,3288563.0,,,,,
LEXINFINTECH HLDGS LTD,0.00156330672949538,Reduce 40.68%,1668076.0,1.9700001678580592,3286110.0,,,,,
MIRUM PHARMACEUTICALS INC,0.0015526907763870877,Reduce 83.35%,27879.0,117.07001685856739,3263795.0,,,,,
EROCK INC,0.0015520747038226586,Buy 100%,225000.0,14.5,3262500.0,,,,,
DYNAMIX CORP,0.0015512364645496669,,302200.0,10.79,3260738.0,,,,,
TERADATA CORP DEL,0.001550609925887618,Add 192.75%,94067.0,34.64999415310364,3259421.0,,,,,
ROCKET PHARMACEUTICALS INC,0.001546550507206325,Reduce 56.19%,950552.0,3.420000168323248,3250888.0,,,,,
MASTERBRAND INC,0.0015463359522051223,Add 42.39%,315883.0,10.290002944128048,3250437.0,,,,,
TRANSCAT INC,0.0015446770757324081,Add 960.61%,35000.0,92.77,3246950.0,,,,,
SHINHAN FINANCIAL GROUP CO L,0.0015424149714514345,Add 176.42%,51260.0,63.25,3242195.0,,,,,
NEWMARK GROUP INC,0.0015359469231224928,Reduce 70.79%,213673.0,15.109999859598545,3228599.0,,,,,
SOUNDHOUND AI INC,0.0015348584489700491,Reduce 74.34%,498657.0,6.470000421131158,3226311.0,,,,,
BAKER HUGHES COMPANY,0.0015323575273706637,Add 18.66%,58037.0,55.50000861519376,3221054.0,,,,,
KNIFE RIVER CORP,0.0015241468737880505,Add 15.02%,38300.0,83.65,3203795.0,,,,,
VERA THERAPEUTICS INC,0.0015210008599899265,"Add 1,254.71%",74509.0,42.91001087116992,3197182.0,,,,,
F5 INC,0.0015185722496104585,Add 298.44%,7674.0,415.9599947875945,3192077.0,,,,,
NORTHFIELD BANCORP INC DEL,0.0015153919831292157,Add 1.60%,216252.0,14.730000184969388,3185392.0,,,,,
RADIANT LOGISTICS INC,0.0015132445301903482,Add 5.55%,336245.0,9.460000892206576,3180878.0,,,,,
NB BANCORP INC,0.001507138037960994,Add 113.02%,149931.0,21.129999799907957,3168042.0,,,,,
PLUTONIAN ACQUISITION CORP I,0.0015052627035602372,Buy 100%,318000.0,9.95,3164100.0,,,,,
EURONET WORLDWIDE INC,0.001501386917318998,Reduce 75.81%,43120.0,73.19000463821892,3155953.0,,,,,
GRID DYNAMICS HLDGS INC,0.0014964136180228257,Reduce 53.24%,553785.0,5.680000361150988,3145499.0,,,,,
HESAI GROUP,0.0014960244694840587,Reduce 80.18%,172595.0,18.22000057939106,3144681.0,,,,,
PRICE T ROWE GROUP INC,0.0014927718917828986,Add 17.45%,27600.0,113.69,3137844.0,,,,,
AMYLYX PHARMACEUTICALS INC,0.0014891158935916719,Add 134.79%,174285.0,17.960002295091375,3130159.0,,,,,
BILLIONTOONE INC,0.00148295088636199,Add 572.73%,25981.0,119.97998537392711,3117200.0,,,,,
ALEXANDERS INC,0.00147256328447449,Add 13.33%,11233.0,275.5599572687617,3095365.0,,,,,
GUARDIAN PHARMACY SVCS INC,0.0014708306695867285,Reduce 2.43%,73841.0,41.870004469061904,3091723.0,,,,,
OXFORD INDS INC,0.0014706770082444037,Add 32.71%,88655.0,34.87000169195195,3091400.0,,,,,
STANDARD LITHIUM CORP,0.0014649553829684267,Buy 100%,1119772.0,2.75,3079373.0,,,,,
RILEY EXPLORATION PERMIAN IN,0.0014639116275967218,Reduce 21.04%,93361.0,32.96000471288868,3077179.0,,,,,
XP INC,0.0014630576891773008,Add 79.22%,189138.0,16.26000063445738,3075384.0,,,,,
STATE STR SPDR S&AMP;P MIDCAP 40,0.0014622070808798493,Buy 100%,4370.0,703.3400457665904,3073596.0,,,,,
SOUTHERN MO BANCORP INC,0.0014614597063634645,Add 57.35%,40310.0,76.209997519226,3072025.0,,,,,
O-I GLASS INC,0.0014583731590290887,Reduce 55.38%,318332.0,9.629999497380094,3065537.0,,,,,
GLOBAL INDUSTRIAL COMPANY,0.0014581985654915247,Reduce 15.83%,91607.0,33.4599975984368,3065170.0,,,,,
PROEM ACQUISITION CORP I,0.001450243379837173,Add 50.29%,450860.0,6.761407088674977,3048448.0,,,,,
CO2 ENERGY TRANSITION CORP,0.001449908464713344,,840000.0,3.6282666666666668,3047744.0,,,,,
TIM S A,0.0014484822210468122,Add 40.46%,142145.0,21.420000703506982,3044746.0,,,,,
SI BONE INC,0.0014430683941871946,Reduce 1.67%,185868.0,16.320001291238945,3033366.0,,,,,
CODEXIS INC,0.0014428714412592614,Add 36.96%,1342014.0,2.260000268253535,3032952.0,,,,,
AVERY DENNISON CORP,0.001434486669870794,Add 137.96%,18573.0,162.35002422871912,3015327.0,,,,,
ARES ACQUISITION CORP III,0.0014343311056016293,Buy 100%,300000.0,10.05,3015000.0,,,,,
NEXTDECADE CORP,0.0014326436852263164,Reduce 4.67%,399397.0,7.539999048565713,3011453.0,,,,,
POSCO HOLDINGS INC,0.0014314852785125053,Add 85.85%,58564.0,51.37999453589236,3009018.0,,,,,
HYSTER-YALE INC,0.0014293535247200673,Reduce 29.75%,85697.0,35.06000210042359,3004537.0,,,,,
XFLH CAP CORP,0.0014226999410242316,Buy 100%,299955.0,9.969998833158307,2990551.0,,,,,
BAXTER INTL INC,0.001421708516140625,"Add 1,205.50%",140172.0,21.319999714636303,2988467.0,,,,,
TRUBRIDGE INC,0.0014176300681909325,Add 102.63%,113693.0,26.210004133939645,2979894.0,,,,,
ULTA BEAUTY INC,0.001417287541359744,Reduce 95.80%,6606.0,450.9800181653043,2979174.0,,,,,
ARCUS BIOSCIENCES INC,0.0014141296342688706,Reduce 62.83%,96417.0,30.829998859122355,2972536.0,,,,,
BANCO MACRO S A,0.0014113418464483645,Buy 100%,32041.0,92.58999407009769,2966676.0,,,,,
CYTEK BIOSCIENCES INC,0.0014102952366864,Add 157.25%,669182.0,4.429999611465939,2964476.0,,,,,
INTEGER HLDGS CORP,0.0014099132241232827,Reduce 78.40%,31714.0,93.44999054045532,2963673.0,,,,,
ACCO BRANDS CORP,0.0014078166744773836,Add 16.48%,711362.0,4.160000112460323,2959266.0,,,,,
CONDUENT INC,0.0014075293325245533,Add 22.39%,2026481.0,1.4599998716987723,2958662.0,,,,,
GREAT SOUTHN BANCORP INC,0.001404126423603038,Add 142.60%,37642.0,78.40999415546464,2951509.0,,,,,
DESIGNER BRANDS INC,0.00140317733884162,Reduce 8.39%,505920.0,5.830000790638836,2949514.0,,,,,
RANGER ENERGY SVCS INC,0.0014029756285965868,Add 100.12%,184203.0,16.009999837136203,2949090.0,,,,,
ICU MED INC,0.0014001459763856021,Buy 100%,20076.0,146.6000199242877,2943142.0,,,,,
MILLER INDS INC TENN,0.0013966802708783692,Reduce 22.53%,57397.0,51.15000784013102,2935857.0,,,,,
NIOCORP DEVS LTD,0.0013944514678170942,Add 136.15%,639313.0,4.584877829795421,2931172.0,,,,,
SPDR INDEX SHS FDS,0.0013909909953586709,Add 370.27%,48165.0,60.70586525485311,2923898.0,,,,,
ADDUS HOMECARE CORP,0.0013901208820611102,Add 254.08%,29084.0,100.46998349608032,2922069.0,,,,,
QIAGEN NV,0.0013818950050637777,Add 283.00%,74291.0,39.09999865394193,2904778.0,,,,,
COVISTA INC,0.001380079612858479,Reduce 52.57%,23271.0,124.65996304413218,2900962.0,,,,,
CERIBELL INC,0.0013790829549260625,Add 75.92%,149042.0,19.450000670951813,2898867.0,,,,,
MOUNTAIN CREST ACQUISITION 6,0.0013788983710225887,Buy 100%,570000.0,5.085050877192982,2898479.0,,,,,
BILIBILI INC,0.001377290873574553,Buy 100%,170000.0,17.03,2895100.0,,,,,
ORRSTOWN FINL SVCS INC,0.001375752357224465,Reduce 5.77%,70827.0,40.829994211247126,2891866.0,,,,,
CORE LABORATORIES INC,0.0013748722535609945,Add 109.47%,248070.0,11.650002015560124,2890016.0,,,,,
ECOPETROL S A,0.0013737033807495638,Reduce 84.00%,202778.0,14.240001380820404,2887559.0,,,,,
CHEMED CORP NEW,0.0013648542952121524,Reduce 85.64%,6160.0,465.7399350649351,2868958.0,,,,,
UL SOLUTIONS INC,0.0013626882887365955,Reduce 45.91%,28121.0,101.85999786636322,2864405.0,,,,,
KEROS THERAPEUTICS INC,0.0013614594737297067,Reduce 47.52%,267460.0,10.7,2861822.0,,,,,
CAPITAL GROUP CORE EQUITY ET,0.0013608771781166865,Buy 100%,64312.0,44.480003731807436,2860598.0,,,,,
CTS CORP,0.0013597006935978963,Reduce 3.26%,43843.0,65.18999612252811,2858125.0,,,,,
AGRICULTURE &AMP; NAT SOL ACQ CO,0.0013594033612791562,,350000.0,8.164285714285715,2857500.0,,,,,
ZIPRECRUITER INC,0.0013572235585840096,Add 2.01%,760778.0,3.7500006572219493,2852918.0,,,,,
VODAFONE GROUP PLC,0.0013541117974690048,Reduce 38.19%,215227.0,13.224999651530709,2846377.0,,,,,
DESIGN THERAPEUTICS INC,0.0013467883835255115,Reduce 58.40%,195645.0,14.469999233305222,2830983.0,,,,,
MARRIOTT VACATIONS WORLDWIDE,0.0013425510411846846,Reduce 68.05%,27700.0,101.88,2822076.0,,,,,
AMERICAN CENTY ETF TR,0.0013384573698202726,Add 34.40%,29786.0,94.45615389780434,2813471.0,,,,,
WISDOMTREE INC,0.001336930746762934,Reduce 90.77%,165895.0,16.940004219536455,2810262.0,,,,,
CORPORACION AMER ARPTS S A,0.00133230806173702,Add 47.00%,111221.0,25.180001978043716,2800545.0,,,,,
FRESHPET INC,0.0013303247362380969,Reduce 71.11%,47300.0,59.12,2796376.0,,,,,
BROOKFIELD BUSINESS CORP,0.0013295573809898927,,93626.0,29.850287313353128,2794763.0,,,,,
WYNDHAM HOTELS &AMP; RESORTS INC,0.0013286753743995826,Add 266.35%,33166.0,84.21000422119037,2792909.0,,,,,
S &AMP; T BANCORP INC,0.0013250041527936363,Add 66.17%,56748.0,49.08000281948262,2785192.0,,,,,
BHAV ACQUISITION CORP,0.0013219047607030908,Buy 100%,279264.0,9.950000716168214,2778677.0,,,,,
FERROGLOBE PLC,0.0013176992923868327,Add 334.51%,871018.0,3.179999724460344,2769837.0,,,,,
WESBANCO INC,0.0013116299072308572,Buy 100%,70640.0,39.02999716874292,2757079.0,,,,,
HEICO CORP NEW,0.0013070800091565706,Reduce 91.45%,10653.0,257.9099784098376,2747515.0,,,,,
ALGOMA STL GROUP INC,0.0013041428415791298,Add 44.91%,1228119.0,2.23214607053551,2741341.0,,,,,
DOMINOS PIZZA INC,0.0013037151587718542,Reduce 66.51%,9257.0,296.03996975261964,2740442.0,,,,,
QUALYS INC,0.0013036537893812664,Reduce 85.18%,19931.0,137.48999046711154,2740313.0,,,,,
NEW FOUND GOLD CORP,0.0012907866738213303,Reduce 15.66%,1758915.0,1.5425793742164915,2713266.0,,,,,
HAEMONETICS CORP MASS,0.001285902812086635,Reduce 81.10%,36040.0,75.0,2703000.0,,,,,
TTM TECHNOLOGIES INC,0.001285279603546556,Add 8.33%,14446.0,187.01993631455073,2701690.0,,,,,
ZETA GLOBAL HOLDINGS CORP,0.0012850269900085544,Add 109.55%,137254.0,19.680002040013406,2701159.0,,,,,
CASTLE BIOSCIENCES INC,0.001279726863027623,Reduce 46.79%,112789.0,23.85000310313949,2690018.0,,,,,
ZAI LAB LTD,0.0012759133976403918,Add 123.20%,141158.0,19.0,2682002.0,,,,,
IMPINJ INC,0.0012755627833701336,Reduce 4.82%,18720.0,143.22996794871796,2681265.0,,,,,
TILRAY BRANDS INC,0.0012687022563804549,Reduce 3.99%,2148383.0,1.2413261508771947,2666844.0,,,,,
PEOPLE INC,0.001268440128208254,Buy 100%,57762.0,46.159984072573664,2666293.0,,,,,
OLD SECOND BANCORP INC DEL,0.0012683397488174473,Buy 100%,114326.0,23.319997200986652,2666082.0,,,,,
UNIVERSAL INS HLDGS INC,0.0012667579408817506,Add 11.91%,64380.0,41.36000310655483,2662757.0,,,,,
MOTOROLA SOLUTIONS INC,0.0012644263797711192,Reduce 93.40%,6400.0,415.29,2657856.0,,,,,
ZUMIEZ INC,0.001262176168782895,Add 55.17%,149052.0,17.80000268362719,2653126.0,,,,,
ZENTALIS PHARMACEUTICALS INC,0.0012610910247524217,Reduce 63.17%,546566.0,4.849999817039479,2650845.0,,,,,
WARRIOR MET COAL INC,0.0012595482268169438,Reduce 77.13%,32622.0,81.16001471399669,2647602.0,,,,,
METALLUS INC,0.0012559849963091638,Add 104.73%,141258.0,18.6899998584151,2640112.0,,,,,
ARCTURUS THERAPEUTICS HLDGS,0.0012543361102023594,Add 55.68%,392358.0,6.720000611686266,2636646.0,,,,,
QDRO ACQUISITION CORP,0.0012540620887374087,Buy 100%,266001.0,9.910000338344593,2636070.0,,,,,
ROCKY BRANDS INC,0.001252566863972929,Reduce 29.68%,63844.0,41.24000689179876,2632927.0,,,,,
DIGIMARC CORP,0.0012521624920194428,Buy 100%,320204.0,8.22000037476109,2632077.0,,,,,
AMPLIFY ENERGY CORP NEW,0.0012509208322563847,Add 105.16%,660670.0,3.9800006054459867,2629467.0,,,,,
BROADRIDGE FINL SOLUTIONS IN,0.0012495397831023011,Buy 100%,19179.0,136.9499973929819,2626564.0,,,,,
LINCOLN INTL INC,0.0012491287509048751,Buy 100%,110000.0,23.87,2625700.0,,,,,
EDGEWELL PERSONAL CARE CO,0.0012478889940686568,Reduce 31.42%,97658.0,26.860001228777982,2623094.0,,,,,
VIRGIN GALACTIC HOLDINGS INC,0.0012427263535519108,Add 388.60%,903890.0,2.889999889367069,2612242.0,,,,,
LANDS END INC NEW,0.0012399357113411452,Add 285.05%,248700.0,10.48,2606376.0,,,,,
GRUPO FINANCIERO GALICIA S.A,0.0012352645016808126,,51900.0,50.03,2596557.0,,,,,
TUYA INC,0.0012288478323765491,Reduce 28.75%,1467653.0,1.759999809219209,2583069.0,,,,,
HIGHVIEW MERGER CORP,0.0012279824763960882,Add 50.00%,375000.0,6.883333333333334,2581250.0,,,,,
FIRST TRACKS BIOTHERAPEUTICS,0.0012264249307776007,Buy 100%,128130.0,20.12000312182939,2577976.0,,,,,
AA MISSION ACQUISITION CORP,0.0012214411653838088,,375000.0,6.846666666666667,2567500.0,,,,,
PUMA BIOTECHNOLOGY INC,0.00122050968269566,Reduce 9.93%,316343.0,8.11000085350395,2565542.0,,,,,
NEUROPACE INC,0.0012176719430456058,Add 269.24%,161081.0,15.889999441274886,2559577.0,,,,,
MARCUS &AMP; MILLICHAP INC,0.0012175135243861813,Reduce 50.05%,82106.0,31.16999975641244,2559244.0,,,,,
COLUMBIA FINL INC,0.0012124027386258235,Reduce 47.56%,120099.0,21.22000183182208,2548501.0,,,,,
SPARTACUS ACQUISITION CORP I,0.0012107410077628496,Add 33.33%,333333.0,7.635031635031635,2545008.0,,,,,
TRIUMPH FINANCIAL INC,0.001209364715925866,Add 156.45%,33313.0,76.30999909945066,2542115.0,,,,,
TOPBUILD COR,0.0012069394356683679,Reduce 58.93%,7156.0,354.5300447177194,2537017.0,,,,,
CAPITAL GROUP GROWTH ETF,0.0012057639026129975,Buy 100%,53698.0,47.200007449067,2534546.0,,,,,
PRICESMART INC,0.0012047372735828521,Add 222.01%,12964.0,195.34001851280468,2532388.0,,,,,
FG MERGER II CORP,0.0012012225677094906,,250000.0,10.1,2525000.0,,,,,
MURPHY USA INC,0.0011997535081890603,Reduce 88.94%,4680.0,538.8700854700854,2521912.0,,,,,
FORTUNEX ACQUISITION CORP,0.001195275921334691,Buy 100%,250000.0,10.05,2512500.0,,,,,
ALLIED GOLD CORP,0.0011928639615650725,Reduce 55.65%,105632.0,23.737409118448955,2507430.0,,,,,
AEVEX CORP,0.0011925642505877824,Buy 100%,120000.0,20.89,2506800.0,,,,,
AERSALE CORPORATION,0.0011915252525331777,Add 4.01%,396300.0,6.32,2504616.0,,,,,
COHEN &AMP; STEERS INC,0.0011913121247271049,Reduce 75.76%,32889.0,76.13998601356076,2504168.0,,,,,
TERRENO RLTY CORP,0.0011864910595781274,Buy 100%,38506.0,64.77000986859191,2494034.0,,,,,
F&AMP;G ANNUITIES &AMP; LIFE INC,0.001185555771036299,Add 20.08%,93722.0,26.59000021339707,2492068.0,,,,,
ETFIS SER TR I,0.0011831547530960099,Buy 100%,30426.0,81.73999211200946,2487021.0,,,,,
VERSIGENT PLC,0.001183061033949143,Buy 100%,59196.0,42.01000067572133,2486824.0,,,,,
ACP HOLDINGS ACQUISITION COR,0.0011821932993101322,Buy 100%,250000.0,9.94,2485000.0,,,,,
DEL MONTE CORP,0.001181699489795169,Buy 100%,88999.0,27.909998988752683,2483962.0,,,,,
WOLVERINE WORLD WIDE INC,0.0011814402160132277,Add 1.30%,150237.0,16.52999593974853,2483417.0,,,,,
REDWOOD TRUST INC,0.0011793032291719798,Add 227.30%,522980.0,4.739999617576198,2478925.0,,,,,
MALIBU BOATS INC,0.0011713594610786677,Add 162.26%,89764.0,27.430005347355287,2462227.0,,,,,
LEAPFROG ACQUISITION CORP,0.0011696720407033546,Add 68.50%,245991.0,9.994999817066478,2458680.0,,,,,
